ID,Severity,Start_Time,End_Time,Distance(mi),Description,Zipcode,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Encoded,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather
A-448789,2,1038,1068,0.0,Accident on SR 4008 Davidsburg Rd at Tower Dr.,17315-4458,2017-05-11 17:08:00,51.1,89.0,29.95,9.0,East,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-5595818,2,978,1057,0.108,Incident on RIATA VISTA CIR near RIATA PARK CT Drive with caution.,78727-6524,2021-10-04 15:51:00,90.0,24.0,29.29,10.0,N,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,79,7,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2959123,2,525,569,0.0,Accident on Akins Rd between Highland Dr and Amberwood Ct.,44147-2355,2018-03-21 08:51:00,30.9,69.0,29.83,10.0,NE,16.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5975785,2,671,752,0.032,Incident on 31ST AVE SB near VANDERBILT PL Expect long delays.,37212-3342,2021-09-02 10:53:00,79.0,52.0,29.39,10.0,NE,8.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6702038,2,106,248,0.072,Incident on OSWELL ST near COUNTRY CLUB DR Drive with caution.,93306,2020-12-30 01:54:00,40.0,83.0,29.8,6.0,NE,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7736574,2,1113,1143,0.298,At Waring Rd - Accident. in the left lane.,92115,2019-06-10 18:53:00,68.0,78.0,29.52,10.0,W,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1177054,3,459,508,0.0,Two lanes blocked due to accident on I-280 Northbound at CA-87 Guadalupe Pkwy.,95110,2021-01-28 07:46:00,50.0,86.0,29.7,3.0,SSE,9.0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-7704456,3,1174,1203,0.341,Between I-495/Capital Belt/I-495 Outer Loop and Takoma Park - Accident.,20910,2019-04-06 19:24:00,64.0,49.0,30.13,10.0,E,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,29,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4678088,2,812,891,0.752,Crash on ORISKANY RD / SR 2020 SH both directions between BRIDGE ST ORISKANY RD and WILLIAM PENN HW. There is a traffic disruption.,17052,2022-12-29 13:53:00,47.0,63.0,28.59,10.0,SSW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5287672,2,659,735,4.806,Incident on I-20 near PALMETTO PRKWY Drive with caution.,29841,2022-02-19 10:53:00,50.0,39.0,29.83,10.0,N,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6185934,2,585,633,1.314,Slow traffic on I-55 S from S 3rd St (I-55) to I-240 (I-55) due to accident.,38109,2021-07-07 09:54:00,77.0,84.0,29.63,8.0,VAR,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5105946,2,554,592,0.812,Slow traffic on I-94 E from Haggerty Rd/Exit 192 (I-94) to Wayne Rd/Exit 196 (I-94) due to accident.,48174,2022-01-13 08:53:00,33.0,85.0,29.23,6.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5508329,2,826,901,0.059,Incident on N ALAFAYA TRL near ALAFAYA WOODS CT Drive with caution.,32826,2021-09-28 13:53:00,85.0,40.0,29.92,10.0,ESE,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,3,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
A-1915023,2,1051,1126,0.0,Accident on 54th St at Air Cargo Rd.,73159,2019-09-16 17:52:00,89.0,52.0,28.63,10.0,SSE,9.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3025808,3,1266,1295,0.0,Lane blocked due to accident on I-40 I-24 Eastbound at Exit 212.,37210-2760,2018-02-21 20:58:00,50.0,93.0,30.33,9.0,NE,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1
A-1222544,2,585,645,0.0,Right lane blocked due to accident on NJ-17 Northbound at Midland Ave.,07652,2020-12-18 09:51:00,26.0,66.0,30.27,10.0,N,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4081390,2,948,1027,0.148,Incident on ESTANCIA PKY near OLD SAN ANTONIO RD Expect delays.,78748,2022-12-19 15:53:00,46.0,96.0,29.51,2.0,NNE,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6779906,2,1167,0,0.25,Incident on US-1 SB near MM 115 Road closed. Take alternate route.,33035,2020-12-31 19:56:00,75.0,72.0,30.07,10.0,E,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1167,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5998193,2,162,462,3.654,Near Spring Hope / Mile Marker 443 Both Directions. The left lane is closed near Exit 442 (Tant Rd) ,27882,2021-10-11 02:35:00,64.0,94.0,29.59,10.0,N,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4073607,2,1148,1223,0.089,Incident on E WILLIAM ST near E WILLIAM ST Drive with caution.,43015,2022-11-07 19:15:00,50.0,32.0,29.45,10.0,N,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-564724,1,269,313,0.0,Crash on SC-124 Pendleton St at Memminger St.,29601-3319,2022-07-15 04:53:00,73.0,79.0,29.0,10.0,CALM,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1673406,2,382,442,0.0,Serious accident on Rice Rd near Rural Hill Rd.,37013-2015,2020-02-28 06:37:00,37.0,79.0,29.46,9.0,W,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-1260681,2,1083,1144,0.0,Lane blocked due to accident on Central Ave at Kilborne Dr.,28205-5708,2020-11-18 17:52:00,50.0,33.0,29.7,10.0,ESE,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,61,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0
A-5515174,2,1072,1123,1.025,Slow traffic on I-95 S - US-1 S - US-9 S from US-9/178th St/Henry Hudson Pkwy (George Washington Bridge (Upper Level)/I-95) to Toll Plaza (George Washington Bridge (Upper Level)/I-95) due to accident.,10033,2021-07-04 17:51:00,74.0,64.0,29.81,10.0,VAR,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4775217,2,1010,1214,0.116,Stationary traffic on US-92 E - US-17 N - US-92 W - US-441 N - US-17 S - US-441 S - FL-50 from N Westmoreland Dr to Country Club Dr due to accident.,32804-7336,2022-05-16 16:53:00,89.0,39.0,29.76,10.0,W,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,204,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
A-4839308,2,1287,12,0.068,Incident on SW 72ND ST near HOUSE 10752 Drive with caution.,33173-2702,2023-01-13 21:53:00,61.0,72.0,29.98,10.0,NW,12.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1275,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-3659784,2,1280,44,0.046,Accident on I-280 S - John F Foran Fwy S from US-101 (I-280) to Alemany Blvd (I-280).,94110,2023-03-20 20:56:00,50.0,61.0,29.78,10.0,SSW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1236,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5740684,2,700,827,3.377,Accident on TX-161 from Southwest Dallas to TX-114 W.,75063,2021-08-10 11:53:00,90.0,54.0,29.41,10.0,S,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4508031,2,1192,1326,0.008,Incident on CA-16 WB near MURIETA SOUTH PKY Road closed. Take alternate route.,95683,2022-07-08 19:50:00,84.0,35.0,29.83,10.0,SW,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1010070,2,182,241,0.0,Accident on I-290 Eisenhower Expy Eastbound at Central Ave.,60644,2021-06-10 02:53:00,73.0,71.0,29.29,10.0,NNE,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5028287,2,1346,38,0.108,NB US-131 at 54th St (Exit 78),49548,2022-09-20 22:53:00,65.0,78.0,28.92,10.0,SSE,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1308,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3930215,2,468,569,0.7390000000000001,Slow traffic on Long Beach Fwy N - I-710 N from Atlantic Blvd/Bandini Blvd (I-710) to Whittier Blvd/Olympic Blvd (I-710) due to accident.,90040,2022-08-09 07:47:00,76.0,60.0,29.73,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,9,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
A-6169010,2,696,818,0.127,Slow traffic from 23rd Ave (E Madison St) to 6th Ave (Madison St) due to accident.,98104,2021-11-05 11:53:00,51.0,71.0,29.97,10.0,SSW,12.0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,122,9,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-140982,3,774,819,0.0,Right hand shoulder blocked due to accident on I-595 Westbound at Exits 4 5&amp;6 FL-84.,33324,2016-09-08 12:53:00,78.1,93.0,30.06,10.0,ENE,6.9,0.12,0,0,1,0,1,0,0,0,0,0,0,1,0,45,3,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1
A-5142135,2,525,648,0.101,Slow traffic from Palmacia Bv (Turkey Lake Rd/CR-439) to Wallace Rd (Turkey Lake Rd/CR-439) due to accident.,32819,2022-05-17 08:53:00,77.0,79.0,29.88,10.0,W,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
A-3828020,2,468,546,0.912,Incident on I-66 EB near I-66 Drive with caution.,20120,2022-10-04 07:52:00,49.0,83.0,29.73,10.0,NNW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-2865129,3,607,636,0.0,Accident on I-10 Eastbound at Exit 30 US-98 Battleship Pkwy.,36527,2018-04-04 09:53:00,59.0,83.0,30.16,10.0,NNW,19.6,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3829674,2,1104,1231,1.655,Stationary traffic on I-20 E - GA-402 E from Capitol Ave/Exit 248D (I-20) to US-23/Moreland Ave/Exit 60 (I-20) due to accident.,30312,2022-02-12 18:52:00,62.0,44.0,28.95,10.0,NNW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1954850,2,656,747,0.0,Accident on CA-20 at Pomo Way.,95485-8714,2019-07-07 10:56:00,77.0,34.0,29.23,10.0,E,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2716375,3,515,544,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-94 Eastbound at Exit 198-199 Goddard Rd.,48174,2018-07-21 08:53:00,68.0,90.0,29.75,2.0,SSE,6.9,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6626751,2,846,967,0.7170000000000001,Accident on CR-3/120th Ave (US-71) from MN-7/195th Ave (US-71) to US-71 N - US-71 S.,56216-9787,2020-12-07 14:15:00,30.0,100.0,28.86,0.5,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,5,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
A-7077084,3,438,483,0.0,At Blue Heron Dr - Accident. Right lane blocked.,07871,2020-06-10 06:53:00,67.0,87.0,29.53,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4950184,2,932,1114,2.147,Slow traffic on CA-22 E - Garden Grove Fwy E from Euclid St (CA-22) to The City Dr (CA-22) due to accident.,92843,2022-03-11 15:53:00,73.0,12.0,30.16,10.0,WSW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4786789,2,463,609,0.607,Slow traffic on FL-972 from FL-826/Palmetto Expy (SW 24th St/Coral Way) to Ludlam Rd/SW 67th Ave (SW 24th St/Coral Way) due to accident.,33155,2023-01-18 07:53:00,66.0,81.0,30.1,10.0,CALM,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,146,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-909877,2,534,564,0.0,Accident on RM-620 at Marshall Ford Rd.,78732,2021-09-08 08:51:00,78.0,68.0,29.27,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0
A-619698,2,765,808,0.0,Lane blocked due to crash on GA-74 Senoia Rd Southbound at I-85 Exit 61.,30213,2022-05-17 12:52:00,79.0,32.0,28.96,10.0,VAR,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3023003,3,688,733,0.0,Accident on I-35 Southbound at 15th St.,78702,2018-02-20 11:29:00,69.1,96.0,29.94,2.0,SSE,4.6,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0
A-2183221,2,698,744,0.0,Accident on St Andrews Rd at US-176 Broad River Rd.,29210-5919,2019-04-23 11:56:00,80.0,35.0,29.86,10.0,SW,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1185856,2,1074,1132,0.0,Accident on I-385 Northbound at Exit 36.,29607,2021-01-21 17:53:00,54.0,72.0,28.71,10.0,SW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4411735,2,718,868,2.297,Stationary traffic on I-95 S from FL-84/SW 25th St/Exit 25 (I-95) to FL-848/Stirling Rd/Exit 22 (I-95) due to accident.,33315,2022-08-21 11:53:00,90.0,63.0,30.08,10.0,E,15.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,150,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7517529,2,865,895,0.034,At Touhy Toll Plaza - Accident. Left lane blocked.,60018,2018-10-10 14:37:00,69.1,90.0,29.6,3.0,SW,9.2,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,30,6,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-7194668,2,925,1000,0.0,Ramp to RT-201 Southbound - Accident.,13790,2020-04-24 15:22:00,49.0,80.0,28.03,10.0,ENE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4904342,2,1124,1207,0.221,Incident on MIM WOODRING DR near CEFERINO DR Drive with caution.,29860-7833,2023-01-01 18:53:00,60.0,83.0,29.69,10.0,W,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1801452,2,665,753,1.0700000524520874,Exit ramp from FL-826 Southbound to Sw 40th St lane blocked due to accident.,33155,2019-11-06 10:53:00,86.0,61.0,30.13,10.0,E,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-4752178,2,57,136,0.013,Incident on SW 280TH ST near S DIXIE HWY Drive with caution.,33032,2022-08-07 00:56:00,83.0,73.0,30.07,10.0,ENE,13.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,79,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3050921,2,604,634,0.0,Accident on NY-33 Kensington Expy Westbound at I-90.,14225,2018-01-08 10:05:00,33.1,92.0,29.84,2.5,SW,20.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-6410527,2,1249,75,0.106,Incident on I-694 EB near WHITE BEAR AVE Drive with caution.,55110,2021-02-21 21:03:00,23.0,100.0,28.81,2.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1174,5,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-4274539,2,756,781,1.685,Slow traffic on US-22 E from Tunnelhill St (William Penn Hwy/US-22) to US-22/PA-764 (William Penn Hwy/US-22) due to accident.,16635,2022-01-09 12:53:00,34.0,85.0,28.41,9.0,WSW,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5058946,2,880,1123,3.544,Stationary traffic on I-75 N from Galbraith Rd/Exit 10 (I-75) to Sharon Rd/Exit 15 (I-75) due to accident.,45215,2022-11-21 14:53:00,49.0,21.0,29.76,10.0,SW,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4201782,2,445,480,1.461,Slow traffic on Cross County Pkwy W from Hutchinson River Pkwy (Cross County Pkwy) to Bronx River Pkwy/Exit 6 (Cross County Pkwy) due to accident.,10552,2022-09-12 07:00:00,69.0,87.0,29.84,7.0,N,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1060165,2,978,1038,0.0,Two lanes blocked due to accident on UT-36 both ways at 1280.,84074,2021-05-04 15:56:00,67.0,23.0,25.47,10.0,NNW,9.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,60,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4367369,2,1110,1200,0.02,Incident on I-635 SB near I-70 Drive with caution.,66102,2022-09-05 18:54:00,77.0,64.0,29.21,10.0,NNE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5361889,2,906,1050,0.282,Incident on CA-198 near HOUSE 39503 Drive with caution.,93271-9735,2022-07-02 14:56:00,90.0,19.0,29.55,10.0,VAR,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4908761,2,836,1198,4.175,Slow traffic on The Officers O'Hanlon and Lorenzo Memorial Hwy - I-95 N from Bridge St/Exit 27 (I-95) to PA-63/Woodhaven Rd/Exit 35 (I-95) due to accident.,19135,2022-04-28 13:54:00,55.0,23.0,29.94,10.0,NNW,21.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,362,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1913741,2,854,899,0.0,Accident on Dunn St at Kilmar St.,14621-2559,2019-09-16 13:54:00,71.0,53.0,29.5,10.0,ENE,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5138454,2,863,1058,0.2,Slow traffic on US-92 W - US-441 S - US-17 S from Consulate Dr (US-92/US-17) to Central Florida Pkwy (US-92/US-17) due to accident.,32837-8321,2022-04-29 14:53:00,80.0,52.0,29.95,10.0,E,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
A-1654288,2,692,833,0.0,Accident on NC-50 Creedmoor Rd at Millbrook Rd.,27612-6316,2020-02-18 11:51:00,56.0,67.0,29.77,10.0,VAR,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,141,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-2196403,2,1150,1259,0.0,Accident on SC-183 Pete Hollis Blvd at Old Buncombe Rd.,29609-4317,2019-04-01 18:53:00,56.0,19.0,29.08,10.0,E,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6690861,2,915,1241,0.1369999999999999,Slow traffic from W Yager Ln (N Lamar Blvd) to W Parmer Ln (N Lamar Blvd) due to accident.,78753-1320,2020-10-03 14:51:00,85.0,34.0,29.32,10.0,SSE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,7,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5395431,2,885,1048,0.863,Stationary traffic on I-94 W - US-12 W - US-52 W from Huron Blvd/Exit 235 (I-94) to Cedar Ave/Exit 234 (I-94) due to accident.,55454,2022-02-14 14:53:00,17.0,54.0,29.41,10.0,N,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-695389,3,823,882,0.0,Lane blocked due to crash on I-565 Westbound at Exit 15 Old Madison Pike.,35805,2022-02-26 13:52:00,37.0,100.0,29.64,5.0,ENE,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1544617,3,797,827,0.0,Lane blocked due to accident on I-105 Westbound at Exit 7A 116th Pl.,90044,2020-04-02 12:53:00,65.0,61.0,29.9,10.0,VAR,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,30,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
A-3701061,2,877,1123,1.104,Slow traffic on I-405 N from 116th St/Exit 20 (I-405) to Juanita Woodinville Way/Exit 22 (I-405) due to accident.,98034,2023-03-20 14:53:00,53.0,69.0,29.08,10.0,S,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4748647,2,896,972,0.358,Incident on I-15 NB near CA-52 Right shoulder closed.,92145,2022-06-12 14:47:00,79.0,44.0,29.44,10.0,SW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5205964,2,1339,25,0.321,NYSDOT - Region 11: Crash on Belt System - Shore Parkway westbound at Coney Island Avenue (New York) All lanes blocked,11235,2022-05-01 21:51:00,57.0,55.0,29.98,10.0,S,6.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1314,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4227440,2,969,1044,0.079,Incident on N PARHAM RD near N PARHAM RD Drive with caution.,23294-4650,2023-01-15 15:54:00,46.0,37.0,29.85,10.0,VAR,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-893403,3,490,519,0.0,Left hand shoulder closed and left lane closed due to accident on I-64 Hampton Roads Bltwy Eastbound on High Rise Bridge.,23323,2021-09-20 07:51:00,70.0,73.0,30.2,10.0,ENE,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4868093,2,803,882,0.094,Incident on MN-5 near HERITAGE RD Drive with caution.,55347-1167,2023-01-03 13:33:00,24.0,88.0,28.62,0.25,N,15.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,5,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-211000,3,349,408,0.0,Accident on I-87 I-287 Southbound at Exit 14 NY-59.,10954,2016-10-09 05:56:00,55.9,87.0,29.97,10.0,North,17.3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6536166,2,790,865,0.21,Incident on I-71 SB near MM 75 Drive with caution.,41094,2021-02-19 12:52:00,25.0,60.0,29.34,9.0,NW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-2374720,2,766,810,0.0,Right lane closed due to accident on I-15 Northbound before Exit 279 UT-73 Main St.,84043,2018-12-02 12:47:00,32.0,87.0,29.87,1.2,SSE,10.4,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-7086761,2,1150,1183,0.0,At Cactus Ave - Accident.,92518,2020-06-13 18:58:00,73.0,45.0,28.26,10.0,NW,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5640588,2,817,894,0.065,Incident on HERLONG AVE near SC-86 Expect delays.,29732-1925,2021-10-28 13:54:00,60.0,80.0,29.06,10.0,E,6.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
